HOT9,YJコード,組成の記述
180309901,4490400A1096,*治療用アレルゲンエキス皮下注「トリイ」カンジダ1:10,000
180310501,4490400A1100,*治療用アレルゲンエキス皮下注「トリイ」カンジダ1:100,000
180311201,4490400A1118,*治療用アレルゲンエキス皮下注「トリイ」カンジダ1:1,000,000
180312901,4490400A1126,*治療用アレルゲンエキス皮下注「トリイ」キヌ1:10
180316701,4490400A1134,*治療用アレルゲンエキス皮下注「トリイ」クラドスポリウム1:1,000
180328001,4490400A1142,*治療用アレルゲンエキス皮下注「トリイ」ソバ粉1：10
180329701,4490400A1150,*治療用アレルゲンエキス皮下注「トリイ」ソバ粉1：100
180332701,4490400A1169,*治療用アレルゲンエキス皮下注「トリイ」ブタクサ花粉1:100
180333401,4490400A1177,*治療用アレルゲンエキス皮下注「トリイ」ブタクサ花粉1:1,000
180334101,4490400A1185,*治療用アレルゲンエキス皮下注「トリイ」ブタクサ花粉1:10,000
180336501,4490400A1193,*治療用アレルゲンエキス皮下注「トリイ」ペニシリウム1:1,000
180340201,4490400A1207,*治療用アレルゲンエキス皮下注「トリイ」ホウレン草花粉1:100
180352501,4490400A1215,*治療用アレルゲンエキス皮下注「トリイ」綿1：10
180353201,4490400A1223,*治療用アレルゲンエキス皮下注「トリイ」綿1：100
180354901,4490400A1231,*治療用アレルゲンエキス皮下注「トリイ」綿1：1,000
180122401,4490401A1031,**診断用アレルゲン皮内エキス治療用アレルゲンエキス皮下注「トリイ」ハウスダスト1:1,000
180120001,4490401A1040,**治療用アレルゲンエキス皮下注「トリイ」ハウスダスト1:10
180121701,4490401A1058,**治療用アレルゲンエキス皮下注「トリイ」ハウスダスト1:100
180356301,4490403A1030,**治療用標準化アレルゲンエキス皮下注「トリイ」スギ花粉200JAU/ｍＬ
180357001,4490403A1049,**治療用標準化アレルゲンエキス皮下注「トリイ」スギ花粉2,000JAU/ｍＬ
109563001,5100004A1033,アロエ末シオエ
109622407,5100060A1061,ゲンチアナ末
109622402,5100060A1118,ゲンチアナ末シオエ
109622404,5100060A1207,ゲンチアナ末「マルイシ」
118816501,5100060A1290,￥ｎゲンチアナ末「JG」
109627901,5100063X1092,高砂コウジンM
109627942,5100063X1106,テイコク紅参(調剤用)
109627913,5100063X1165,マツウラのコウジン（医療用）
109627928,5100063X1246,コウジン
114390401,5100064A1027,ウチダのコウジン末M
109633001,5100064A1159,コウジン末「エシック」￥ｎ
109635401,5100064A1175,高砂コウジン末M
109636101,5100064A1183,ツムラの生薬コウジン末(調剤用)￥ｎ
116003101,5100064A1213,長岡のコウジン末Ｓ
109639201,5100064A1230,ホンゾウコウジン末
109640801,5100064A1248,マツウラのコウジン末（調剤用）
109641502,5100064A1256,マヤコウジン末
109643901,5100064A1280,テイコク紅参末
109657601,5100078X1080,高砂サフランＭ
109657607,5100078X1110,マツウラのサフラン（医療用）
109657605,5100078X1137,本草サフラン?Ｒ
109680401,5100099X1023,マツウラの修治附子（調剤用）
109722103,5100133A1020,テンマ末ＹＤ
109722101,5100133A1046,高砂テンマ末M
109723801,5100133X1030,テンマ（天麻）Ｒ
109789401,5200001C1036,コタロー安中散エキス細粒￥ｎ
109790001,5200001C1044,〔東洋〕安中散料エキス細粒
109788701,5200001C1052,クラシエ安中散料エキス細粒￥ｎ
109791701,5200001D1023,安中散料エキス顆粒Ｔ
109792401,5200001D1031,オースギ安中散料エキスＧ
109793102,5200001D1040,ＪＰＳ安中散料エキス顆粒〔調剤用〕￥ｎ
109795501,5200001D1066,ツムラ安中散エキス顆粒(医療用)￥ｎ
109796201,5200001D1074,テイコク安中散エキス顆粒￥ｎ
109798601,5200001D1090,本草安中散料エキス顆粒?Ｍ￥ｎ
109799301,5200001F1024,オースギ安中散料エキスＴ錠
109800601,5200001M1023,コタロー安中散エキスカプセル￥ｎ
115969102,5200002D1028,ＫＴＳ胃苓湯エキス顆粒￥ｎ
109802001,5200002D1036,ツムラ胃苓湯エキス顆粒(医療用)￥ｎ
109804401,5200003C1035,コタロー茵ちん蒿湯エキス細粒￥ｎ
109803701,5200003C1043,クラシエ茵ちん蒿湯エキス細粒￥ｎ
109805101,5200003D1022,オースギ茵ちん蒿湯エキスＧ
109807501,5200003D1049,ツムラ茵ちん蒿湯エキス顆粒(医療用)￥ｎ
109808201,5200003D1057,テイコク茵ちん蒿湯エキス顆粒￥ｎ
109809901,5200003M1022,コタロー茵ちん蒿湯エキスカプセル￥ｎ
115970702,5200004D1027,ＫＴＳ茵ちん五苓散料エキス顆粒￥ｎ
109811201,5200004D1035,ツムラ茵ちん五苓散エキス顆粒(医療用)￥ｎ
109812901,5200005C1026,コタロー温経湯エキス細粒￥ｎ
115909702,5200005D1021,ＫＴＳ温経湯エキス顆粒￥ｎ
109814301,5200005D1030,ツムラ温経湯エキス顆粒(医療用)￥ｎ
109816701,5200006C1039,コタロー温清飲エキス細粒￥ｎ
109817402,5200006C1047,ジュンコウ温清飲FCエキス細粒医療用￥ｎ
109818101,5200006C1055,〔東洋〕温清飲エキス細粒
109815001,5200006C1063,クラシエ温清飲エキス細粒￥ｎ
109819801,5200006D1026,オースギ温清飲エキスＧ
109821101,5200006D1042,ツムラ温清飲エキス顆粒(医療用)￥ｎ
109822801,5200006D1050,テイコク温清飲エキス顆粒￥ｎ
109823501,5200006D1069,本草温清飲エキス顆粒?Ｍ￥ｎ
109824201,5200007C1025,コタロー越婢加朮湯エキス細粒￥ｎ
115910302,5200007D1020,ＫＴＳ越婢加朮湯エキス顆粒￥ｎ
109826601,5200007D1039,ＪＰＳ越婢加朮湯エキス顆粒〔調剤用〕￥ｎ
109827301,5200007D1047,ツムラ越婢加朮湯エキス顆粒(医療用)￥ｎ
109828001,5200008C1020,〔東洋〕黄耆建中湯エキス細粒
109829701,5200008D1025,ツムラ黄耆建中湯エキス顆粒(医療用)￥ｎ
109830301,5200009C1024,三和黄ごん湯エキス細粒
109831001,5200010C1027,コタロー黄連湯エキス細粒￥ｎ
109832701,5200010C1035,〔東洋〕黄連湯エキス細粒
115942401,5200010D1022,太虎堂の黄連湯エキス顆粒￥ｎ
109834101,5200010D1030,ツムラ黄連湯エキス顆粒(医療用)￥ｎ
109836501,5200011C1030,コタロー黄連解毒湯エキス細粒￥ｎ
109837201,5200011C1048,三和黄連解毒湯エキス細粒
109838902,5200011C1056,ジュンコウ黄連解毒湯FCエキス細粒医療用￥ｎ
109839601,5200011C1064,〔東洋〕黄連解毒湯エキス細粒
109835801,5200011C1072,クラシエ黄連解毒湯エキス細粒￥ｎ
109840203,5200011D1027,黄連解毒湯エキス顆粒T
109841901,5200011D1035,オースギ黄連解毒湯エキスＧ
109842601,5200011D1043,サカモト黄連解毒湯エキス顆粒-S￥ｎ
109843302,5200011D1051,ＪＰＳ黄連解毒湯エキス顆粒〔調剤用〕￥ｎ
115941701,5200011D1060,太虎堂の黄連解毒湯エキス顆粒￥ｎ
109845701,5200011D1078,ツムラ黄連解毒湯エキス顆粒(医療用)￥ｎ
109846401,5200011D1086,テイコク黄連解毒湯エキス顆粒￥ｎ
109848801,5200011D1108,本草黄連解毒湯エキス顆粒?Ｍ￥ｎ
109849501,5200011F1028,オースギ黄連解毒湯エキスＴ錠
109850101,5200011F1052,クラシエ黄連解毒湯エキス錠￥ｎ
109851801,5200011M1027,コタロー黄連解毒湯エキスカプセル￥ｎ
109853201,5200012C1034,コタロー乙字湯エキス細粒￥ｎ
109854901,5200012C1042,三和乙字湯エキス細粒
109855602,5200012C1050,ジュンコウ乙字湯FCエキス細粒医療用￥ｎ
109852501,5200012C1069,クラシエ乙字湯エキス細粒￥ｎ
109856301,5200012D1021,オースギ乙字湯エキスＧ
109857001,5200012D1048,乙字湯エキス顆粒T
109859402,5200012D1064,ＪＰＳ乙字湯エキス顆粒〔調剤用〕￥ｎ
115943101,5200012D1072,太虎堂の乙字湯エキス顆粒￥ｎ
109861701,5200012D1080,ツムラ乙字湯エキス顆粒(医療用)￥ｎ
109862401,5200012D1099,テイコク乙字湯エキス顆粒￥ｎ
109864801,5200012D1110,本草乙字湯エキス顆粒?Ｍ￥ｎ
109867901,5200013C1039,コタローかっ根湯エキス細粒￥ｎ
109868601,5200013C1047,三和葛根湯エキス細粒
109869302,5200013C1055,ジュンコウかっ根湯FCエキス細粒医療用￥ｎ
109870901,5200013C1063,〔東洋〕かっ根湯エキス細粒
109866201,5200013C1080,クラシエ葛根湯エキス細粒￥ｎ
109871601,5200013D1026,オースギ葛根湯エキスＧ
109872301,5200013D1034,葛根湯エキスA顆粒￥ｎ
109874701,5200013D1077,葛根湯エキス顆粒T
109876102,5200013D1093,ＪＰＳかっ根湯エキス顆粒〔調剤用〕￥ｎ
115944801,5200013D1115,太虎堂のかっ根湯エキス顆粒￥ｎ
109879201,5200013D1123,ツムラ葛根湯エキス顆粒(医療用)￥ｎ
109880801,5200013D1131,テイコク葛根湯エキス顆粒￥ｎ
109882201,5200013D1174,本草葛根湯エキス顆粒?Ｍ￥ｎ
109883901,5200013D1182,マツウラかっ根湯エキス顆粒￥ｎ
109884601,5200013F1027,オースギ葛根湯エキスＴ錠
109885301,5200013F1051,クラシエ葛根湯エキス錠Ｔ￥ｎ
109886001,5200014C1025,三和葛根加朮附湯エキス細粒
109888401,5200015C1038,コタローかっ根湯加辛夷川きゅうエキス細粒￥ｎ
109889101,5200015C1046,〔東洋〕かっ根湯加川きゅう辛夷エキス細粒
109887701,5200015C1054,クラシエ葛根湯加川きゅう辛夷エキス細粒￥ｎ
109890701,5200015D1025,オースギ葛根湯加川きゅう辛夷エキスＧ
109891403,5200015D1050,葛根湯加川きゅう辛夷エキス顆粒T
113398101,5200015D1068,サカモト葛根湯加川きゅう辛夷エキス顆粒￥ｎ
109892102,5200015D1076,ＪＰＳかっ根湯加川きゅう辛夷エキス顆粒〔調剤用〕￥ｎ
109893801,5200015D1084,ツムラ葛根湯加川きゅう辛夷エキス顆粒(医療用)￥ｎ
109894501,5200015D1092,テイコク葛根湯加川きゅう辛夷エキス顆粒￥ｎ
109896901,5200015F1034,クラシエ葛根湯加川きゅう辛夷エキス錠￥ｎ
109898301,5200016C1032,〔東洋〕加味帰脾湯エキス細粒
109897601,5200016C1040,クラシエ加味帰脾湯エキス細粒￥ｎ
109899001,5200016D1020,オースギ加味帰脾湯エキスＧ
115913402,5200016D1038,ＫＴＳ加味帰脾湯エキス顆粒￥ｎ
115945501,5200016D1046,太虎堂の加味帰脾湯エキス顆粒￥ｎ
109902701,5200016D1054,ツムラ加味帰脾湯エキス顆粒(医療用)￥ｎ
109903401,5200016F1039,クラシエ加味帰脾湯エキス錠￥ｎ
115947901,5200017B1023,太虎堂の加味逍遙散エキス散￥ｎ
109906501,5200017C1037,コタロー加味逍遙散エキス細粒￥ｎ
109907202,5200017C1045,ジュンコウ加味逍遙散FCエキス細粒医療用￥ｎ
109908901,5200017C1053,〔東洋〕加味逍遙散エキス細粒
109905801,5200017C1061,クラシエ加味逍遙散料エキス細粒￥ｎ
109909601,5200017D1024,オースギ加味逍遙散エキスＧ
109911901,5200017D1059,サカモト加味逍遙散エキス顆粒￥ｎ
109912602,5200017D1067,ＪＰＳ加味逍遙散料エキス顆粒〔調剤用〕￥ｎ
115946201,5200017D1075,太虎堂の加味逍遙散エキス顆粒￥ｎ
109914001,5200017D1083,ツムラ加味逍遙散エキス顆粒(医療用)￥ｎ
109915701,5200017D1091,テイコク加味逍遙散エキス顆粒￥ｎ
109916401,5200017D1105,本草加味逍遙散エキス顆粒?Ｍ￥ｎ
109917101,5200017D1113,マツウラ加味逍遙散エキス顆粒￥ｎ
109918802,5200017D1121,加味逍遙散料エキス顆粒T
109920101,5200018C1031,クラシエ甘草湯エキス細粒￥ｎ
109921801,5200019C1028,コタロー甘麦大棗湯エキス細粒￥ｎ
109922501,5200019D1023,オースギ甘麦大棗湯エキスＴＧ
109923201,5200019D1031,ツムラ甘麦大棗湯エキス顆粒(医療用)￥ｎ
109924901,5200020D1026,ツムラ桔梗湯エキス顆粒(医療用)￥ｎ
109925601,5200021C1025,コタロー桔梗石膏エキス細粒￥ｎ
109926302,5200022C1020,ジュンコウ帰脾湯FCエキス細粒医療用￥ｎ
115915802,5200022D1025,ＫＴＳ帰脾湯エキス顆粒￥ｎ
109928701,5200022D1033,ツムラ帰脾湯エキス顆粒(医療用)￥ｎ
109929401,5200023C1024,コタローきゅう帰膠がい湯エキス細粒￥ｎ
109930002,5200023C1032,ジュンコウきゅう帰膠艾湯FCエキス細粒医療用￥ｎ
109931701,5200023D1020,ツムラきゅう帰膠がい湯エキス顆粒(医療用)￥ｎ
109932402,5200024D1024,太虎堂のきゅう帰調血飲エキス顆粒￥ｎ
109933101,5200025D1029,ツムラ牛車腎気丸エキス顆粒（医療用）￥ｎ
109934801,5200026C1028,コタロー九味檳ろう湯エキス細粒￥ｎ
109935501,5200027D1028,オースギ荊芥連翹湯エキスＧ
115916502,5200027D1036,ＫＴＳ荊芥連翹湯エキス顆粒￥ｎ
115948601,5200027D1044,太虎堂の荊芥連翹湯エキス顆粒￥ｎ
109938601,5200027D1052,ツムラ荊芥連翹湯エキス顆粒(医療用)￥ｎ
109939301,5200027D1060,テイコク荊芥連翹湯エキス顆粒￥ｎ
109941601,5200028C1027,コタロー桂枝湯エキス細粒￥ｎ
109942301,5200028D1022,オースギ桂枝湯エキスＧ
109943002,5200028D1030,ＪＰＳ桂枝湯エキス顆粒〔調剤用〕￥ｎ
109944701,5200028D1049,ツムラ桂枝湯エキス顆粒(医療用)￥ｎ
109945401,5200028D1057,テイコク桂枝湯エキス顆粒￥ｎ
109946101,5200028D1065,本草桂枝湯エキス顆粒?Ｓ￥ｎ
109947801,5200028D1073,マツウラ桂枝湯エキス顆粒￥ｎ
109948501,5200029C1021,〔東洋〕桂枝加黄耆湯エキス細粒
109949201,5200030C1024,〔東洋〕桂枝加かっ根湯エキス細粒
109950801,5200031C1029,〔東洋〕桂枝加厚朴杏仁湯エキス細粒
109952201,5200032C1031,コタロー桂枝加しゃく薬湯エキス細粒￥ｎ
109953902,5200032C1040,ジュンコウ桂枝加芍薬湯FCエキス細粒医療用￥ｎ
109954601,5200032C1058,〔東洋〕桂枝加芍薬湯エキス細粒
