HOT9,YJコード,組成の記述
111433102,6250010M1037,成分（1カプセル中）有効成分・含有量<BR>サキナビルメシル酸塩228.7mg（サキナビルとして200mg）<<BR>>成分（1カプセル中）添加物<BR>内容物：無水乳糖、結晶セルロース、ポビドン、デンプングリコール酸ナトリウム、タルク、ステアリン酸マグネシウム￥ｎカプセル：ゼラチン、黒酸化鉄、黄色三二酸化鉄、三二酸化鉄、酸化チタン、食用青色2号、ラウリル硫酸ナトリウム
111435502,6250011M1031,成分・含量（1カプセル中）<BR>リトナビル・100mg<<BR>>添加物<BR>オレイン酸，エタノール，ジブチルヒドロキシトルエン，ポリオキシル35ヒマシ油，ゼラチン，ソルビトール，グリセリン，酸化チタン
111436202,6250011S1030,成分・含量(1mL中)<BR>リトナビル・80mg<<BR>>添加物<BR>プロピレングリコール，サッカリンナトリウム水和物，無水クエン酸，エタノール，ポリオキシル35ヒマシ油，ペパーミントオイル，黄色5号，香料
111437903,6250012F1037,ビラセプト錠250mgは，1錠中にネルフィナビル250mg（ネルフィナビルメシル酸塩として292.25mg）を含有するうすい青色のフィルムコーティング錠である。添加物としてクロスポビドン，ケイ酸カルシウム，ステアリン酸マグネシウム，青色2号，ヒプロメロース，トリアセチンを含有する。
111438601,6250013F1023,成分・含量<BR>１錠中ネビラピン200mg<<BR>>添加物<BR>結晶セルロース、乳糖水和物、ポビドンK25、カルボキシメチルスターチナトリウム、軽質無水ケイ酸、ステアリン酸マグネシウム
111439301,6250014F1036,本剤は、1錠中にアバカビル硫酸塩351mg（アバカビルとして300mg）を含有する。<<BR>>添加物として結晶セルロース、デンプングリコール酸ナトリウム、ステアリン酸マグネシウム、軽質無水ケイ酸、ヒプロメロース、酸化チタン、トリアセチン、黄色三二酸化鉄、ポリソルベート80を含有する。
118316001,6250015F1022,有効成分の名称<BR>エファビレンツ<<BR>>含量<BR>600mg<<BR>>添加物<BR>クロスカルメロースナトリウム、結晶セルロース、ラウリル硫酸ナトリウム、ヒドロキシプロピルセルロース、乳糖水和物、ステアリン酸マグネシウム、ヒプロメロース、酸化チタン、マクロゴール400、黄色三二酸化鉄、カルナウバロウ
119324401,6250015F2029,有効成分の名称<BR>エファビレンツ<<BR>>含量<BR>200mg<<BR>>添加物<BR>クロスカルメロースナトリウム、結晶セルロース、ラウリル硫酸ナトリウム、ヒドロキシプロピルセルロース、乳糖水和物、ステアリン酸マグネシウム、ヒプロメロース、酸化チタン、マクロゴール400、黄色三二酸化鉄、カルナウバロウ
111440901,6250015M1021,有効成分の名称<BR>エファビレンツ<<BR>>含量<BR>200mg<<BR>>*添加物<BR>乳糖水和物、カルボキシメチルスターチナトリウム、ステアリン酸マグネシウム、ラウリル硫酸ナトリウム、ゼラチン(カプセル本体)
115805201,6250017F1021,1錠中：￥ｎ有効成分<BR>デラビルジンメシル酸塩200.00mg<<BR>>添加物<BR>結晶セルロース、乳糖、ヒドロキシプロピルメチルセルロース、クロスカルメロースナトリウム、軽質無水ケイ酸、ステアリン酸マグネシウム、マクロゴール、酸化チタン、カルナウバロウ
114964701,6250019D1020,*成分・含量<BR>1g中にバラシクロビル塩酸塩556mg（バラシクロビルとして500mg）<<BR>>添加物<BR>結晶セルロース（粒）、ポビドン、アクリル酸エチル・メタクリル酸メチルコポリマー、ポリオキシエチレンノニルフェニルエーテル、ヒドロキシプロピルセルロース、タルク、軽質無水ケイ酸
113543501,6250019F1020,*成分・含量<BR>1錠中にバラシクロビル塩酸塩556mg（バラシクロビルとして500mg）<<BR>>*添加物<BR>結晶セルロース、クロスポビドン、ポビドン、ステアリン酸マグネシウム、軽質無水ケイ酸、ヒプロメロース、酸化チタン、マクロゴール400、ポリソルベート80、カルナウバロウ
113840501,6250020F1023,成分・含量<BR>1錠中にラミブジン100mg<<BR>>*添加物<BR>結晶セルロース、カルボキシメチルスターチナトリウム、ステアリン酸マグネシウム、ヒプロメロース、酸化チタン、マクロゴール400、ポリソルベート80、黄色三二酸化鉄、三二酸化鉄
113888702,6250021M1027,成分（1カプセル中）￥ｎ有効成分・含有量<BR>オセルタミビルリン酸塩98.5mg￥ｎ（オセルタミビルとして75mg）<<BR>>成分（1カプセル中）￥ｎ添加物<BR>内容物：部分アルファー化デンプン、ポビドン、クロスカルメロースナトリウム、タルク、フマル酸ステアリルナトリウム￥ｎカプセル：ゼラチン、黒酸化鉄、酸化チタン、三二酸化鉄、黄色三二酸化鉄、ラウリル硫酸ナトリウム
114957902,6250021R1024,成分（1g中）￥ｎ有効成分・含有量<BR>オセルタミビルリン酸塩39.4mg￥ｎ（オセルタミビルとして30mg）<<BR>>成分（1g中）￥ｎ添加物<BR>エリスリトール、ポビドン、トウモロコシデンプン、アセスルファムカリウム、サッカリンナトリウム水和物、軽質無水ケイ酸、ショ糖脂肪酸エステル、デキストリン、中鎖脂肪酸トリグリセリド、香料
117737401,6250022F1022,成分（1錠中）￥ｎ有効成分・含有量<BR>リバビリン200mg<<BR>>添加物<BR>アルファー化デンプン、カルボキシメチルスターチナトリウム、結晶セルロース、トウモロコシデンプン、ステアリン酸マグネシウム、ヒプロメロース、タルク、酸化チタン、黄色三二酸化鉄、三二酸化鉄、エチルセルロース、セタノール、ラウリル硫酸ナトリウム、トリアセチン
114570001,6250022M1021,有効成分<BR>リバビリン<<BR>>1カプセル中の含有量<BR>200mg<<BR>>添加物<BR>乳糖水和物、ステアリン酸マグネシウム、結晶セルロース、クロスカルメロースナトリウムを含有する。
115727701,6250023M1026,レイアタッツカプセル150mgは１カプセル中，アタザナビル硫酸塩170.84mg（アタザナビルとして150mgに相当）を含有する。￥ｎなお，添加物として，クロスポビドン，乳糖水和物及びステアリン酸マグネシウム，また，カプセル本体にゼラチン及び青色二号を含有する。
115728401,6250023M2022,レイアタッツカプセル200mgは１カプセル中，アタザナビル硫酸塩227.79mg（アタザナビルとして200mgに相当）を含有する。￥ｎなお，添加物として，クロスポビドン，乳糖水和物及びステアリン酸マグネシウム，また，カプセル本体にゼラチン及び青色二号を含有する。
115733801,6250024F1021,有効成分（1錠中）<BR>テノホビルジソプロキシルフマル酸塩300mg￥ｎ（テノホビルジソプロキシルとして245mg）<<BR>>添加物<BR>クロスカルメロースNa，乳糖，ステアリン酸Mg，セルロース，部分アルファー化デンプン，青色2号，ヒプロメロース，酸化チタン，トリアセチン
116568501,6250025F1026,成分・含量（1錠中）<BR>バルガンシクロビル塩酸塩496.3mg（バルガンシクロビルとして450mg）<<BR>>添加物<BR>クロスポビドン、酸化チタン、三二酸化鉄、ステアリン酸、セルロース、ヒプロメロース、ポビドン、ポリソルベート80、マクロゴール400
116571501,6250026F1020,*本剤は1錠中にアデホビルピボキシル10mg(アデホビルとして5.45mg)を含有する。￥ｎ添加物として部分アルファー化デンプン、クロスカルメロースナトリウム、乳糖水和物、タルク及びステアリン酸マグネシウムを含有する。
116569201,6250027F1025,成分・含量<BR>1錠中にホスアンプレナビルカルシウム水和物をホスアンプレナビルとして700mg含有する。<<BR>>添加物<BR>結晶セルロース、クロスカルメロースナトリウム、ポビドン、ステアリン酸マグネシウム、軽質無水ケイ酸、ヒプロメロース、酸化チタン、トリアセチン、三二酸化鉄
116622401,6250028M1029,有効成分（1カプセル中）<BR>エムトリシタビンとして200mg<<BR>>添加物<BR>クロスポビドン，ステアリン酸マグネシウム，セルロース，ポビドン￥ｎカプセル本体にゼラチン，酸化チタン，青色2号
117672801,6250029F1024,バラクルード錠0.5mgは１錠中，エンテカビル水和物0.53mg（エンテカビルとして0.5mg）を含有する。<<BR>>なお，添加剤として，結晶セルロース，クロスポビドン，ポビドン，ステアリン酸マグネシウム，乳糖水和物，酸化チタン，ヒプロメロース，マクロゴール400及びポリソルベート80を含有する。
118188301,6250030F1027,成分・含量<BR>ダルナビルエタノール付加物325.23mg（ダルナビルとして300mg）<<BR>>添加物<BR>結晶セルロース、軽質無水ケイ酸、クロスポビドン、ステアリン酸マグネシウム、ポリビニルアルコール（部分けん化物）、マクロゴール4000、酸化チタン、タルク、食用黄色5号アルミニウムレーキ
119303901,6250030F2023,成分・含量<BR>ダルナビルエタノール付加物433.64mg（ダルナビルとして400mg）<<BR>>添加物<BR>結晶セルロース、軽質無水ケイ酸、クロスポビドン、ステアリン酸マグネシウム、ポリビニルアルコール（部分けん化物）、マクロゴール4000、酸化チタン、タルク、食用黄色5号アルミニウムレーキ
118396201,6250031F1021,成分・含量（１錠中）<BR>ファムシクロビル250mg<<BR>>添加物<BR>ヒドロキシプロピルセルロース、無水乳糖、デンプングリコール酸ナトリウム、ステアリン酸マグネシウム、ヒプロメロース、ポリエチレングリコール、酸化チタン
118317701,6250032F1026,有効成分の名称<BR>ラルテグラビルカリウム<<BR>>含量：ラルテグラビルとして<BR>400mg<<BR>>添加物<BR>結晶セルロース、乳糖水和物、無水リン酸水素カルシウム、ヒプロメロース、ポリオキシエチレン(196)ポリオキシプロピレン(67)グリコール、フマル酸ステアリルナトリウム、ステアリン酸マグネシウム、ポリビニルアルコール(部分けん化物)、マクロゴール4000、タルク、酸化チタン、三二酸化鉄、黒酸化鉄
118871401,6250033F1020,成分・含量（1錠中）<BR>エトラビリン100mg<<BR>>添加物<BR>ヒプロメロース、乳糖水和物、結晶セルロース、クロスカルメロースナトリウム、ステアリン酸マグネシウム、軽質無水ケイ酸
118937701,6250034F1025,1錠中：￥ｎ有効成分<BR>マラビロク（150.0mg）<<BR>>添加物<BR>結晶セルロース、無水リン酸水素カルシウム、カルボキシメチルスターチナトリウム、ステアリン酸マグネシウム、青色2号、大豆レシチン、マクロゴール、ポリビニルアルコール（部分けん化物）、タルク、酸化チタン
111442301,6250100F1032,本剤は、1錠中にジドブジン300mg、ラミブジン150mgを含有する。添加物として結晶セルロース、デンプングリコール酸ナトリウム、ステアリン酸マグネシウム、軽質無水ケイ酸、ヒプロメロース、酸化チタン、マクロゴール400、ポリソルベート80を含有する。
